,date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner,elo_diff,winrate_10_diff,winrate_30_diff,experience_diff,rank_diff,h2h_winrate,team_1_wins
23950,2018-03-25,Taboo,MC,Nuke,14,16,2,1,6,9,8,7,3485,2321057,214,250,0,2,2,-80.84086346396089,-0.2,-0.19999999999999998,-9,-36,0.25,0
23951,2018-03-25,NRG,eUnited,Mirage,16,2,1,2,3,0,13,2,3602,2321194,25,47,16,2,1,125.34294467719837,0.10000000000000009,-0.06666666666666665,-5,-22,0.625,1
23952,2018-03-25,STREAMLINE,R!OT,Inferno,10,16,2,2,5,6,5,10,3485,2321058,131,150,1,2,2,-13.788815311898816,0.0,0.09259259259259262,-17,-19,0.0,0
23953,2018-03-25,STREAMLINE,R!OT,Overpass,16,13,1,2,10,4,6,9,3485,2321058,131,150,1,2,2,-44.519484854915845,-0.09999999999999998,0.025974025974025983,-17,-19,0.0,0
23954,2018-03-25,Lucky7,AVANT,Mirage,12,16,2,1,9,6,3,10,3617,2321246,140,222,2,1,1,-84.10113882886435,-0.5,-0.33333333333333337,-202,-82,0.5,1
23955,2018-03-25,Lucky7,Ground Zero,Inferno,16,4,1,1,12,3,4,1,3617,2321244,140,174,16,4,1,-3.2733137498421456,-0.4,-0.11818181818181817,-261,-34,0.5,1
23956,2018-03-25,Legacy,MC,Train,16,4,1,2,2,3,14,1,3485,2321059,161,250,2,0,1,151.79286590946185,-0.2,0.0,62,-89,1.0,1
23957,2018-03-25,AGO,MVP PK,Inferno,16,7,1,2,7,1,9,6,3625,2320955,21,29,2,0,1,-39.26133099273534,-0.5,-0.16666666666666674,372,-8,0.5,1
23958,2018-03-25,AGO,MVP PK,Overpass,16,8,1,2,8,1,8,7,3625,2320955,21,29,2,0,1,-3.6605427629413043,-0.30000000000000004,-0.13333333333333341,372,-8,1.0,1
23959,2018-03-25,GrayToad,Eclipse,Inferno,2,16,2,2,0,3,2,13,3629,2321137,263,137,2,16,2,-33.69426805586659,0.0,0.11538461538461536,-24,126,0.5,0
23960,2018-03-25,Lucky7,AVANT,Nuke,16,13,1,2,11,3,5,10,3617,2321246,140,222,2,1,1,-28.35222715322152,-0.3,-0.15000000000000002,-201,-82,1.0,1
23961,2018-03-25,Lucky7,AVANT,Inferno,16,4,1,2,2,3,14,1,3617,2321246,140,222,2,1,1,6.253328348937885,-0.10000000000000003,-0.05897435897435893,-201,-82,1.0,1
23962,2018-03-25,mousesports,HellRaisers,Cobblestone,16,13,1,1,7,8,9,5,3494,2321093,6,17,2,0,1,72.33499582103923,0.39999999999999997,0.033333333333333326,44,-11,1.0,1
23963,2018-03-25,No Quarter Cartel,Asterion,Mirage,16,10,1,2,9,2,7,8,3631,2321026,262,64,2,1,1,15.722047396294329,-0.1,-0.23333333333333334,-22,198,0.5,1
23964,2018-03-25,Heroic,EURONICS,Cobblestone,16,13,1,1,7,8,9,5,3597,2321233,13,98,2,1,1,-106.2659785853159,-0.5,-0.2666666666666667,180,-85,0.0,1
23965,2018-03-25,Splyce,Luminosity,Cache,6,16,2,1,4,11,2,5,3598,2321240,68,34,1,2,2,-176.60646489332703,-0.09999999999999998,-0.07246376811594202,-255,34,0.5,0
23966,2018-03-25,NRG,Torqued,Inferno,16,10,1,2,8,3,8,7,3598,2321242,25,27,2,0,1,192.7108857608796,0.30000000000000004,-0.1333333333333333,305,-2,0.0,1
23967,2018-03-25,No Quarter Cartel,Asterion,Cobblestone,16,11,1,2,3,9,13,2,3631,2321026,262,64,2,1,1,46.27498090963718,0.1111111111111111,-0.12222222222222223,-22,198,1.0,1
23968,2018-03-25,No Quarter Cartel,Asterion,Inferno,4,16,2,1,3,12,1,4,3631,2321026,262,64,2,1,1,74.03792265751144,0.2,-0.033333333333333326,-22,198,1.0,1
23969,2018-03-25,Renegades,Luminosity,Cobblestone,7,16,2,1,4,11,3,5,3598,2321264,11,34,2,1,1,100.46583513164364,0.4,0.10000000000000003,64,-23,0.8,1
23970,2018-03-25,Renegades,Ghost,Cache,16,10,1,2,8,3,8,7,3598,2321239,11,87,2,0,1,201.82824177081125,0.6000000000000001,0.2,152,-76,0.0,1
23971,2018-03-25,Renegades,Ghost,Mirage,16,9,1,2,5,5,11,4,3598,2321239,11,87,2,0,1,217.08183079959667,0.6000000000000001,0.2,152,-76,0.3333333333333333,1
23972,2018-03-25,Astralis,NiP,Mirage,19,17,1,1,7,8,8,7,3601,2320998,8,10,19,17,1,254.93646189362062,0.30000000000000004,0.2666666666666667,6,-2,0.6842105263157895,1
23973,2018-03-25,Splyce,Luminosity,Inferno,7,16,2,2,0,8,7,8,3598,2321240,68,34,1,2,2,-182.11212356407918,-0.2,-0.11666666666666664,-256,34,0.0,0
23974,2018-03-25,Virtus.pro,mousesports,Mirage,8,16,2,1,7,8,1,8,3494,2321094,18,6,1,2,2,-50.6262480890789,0.10000000000000009,0.0,63,12,0.125,0
23975,2018-03-25,Splyce,Luminosity,Train,16,6,1,2,7,0,9,6,3598,2321240,68,34,1,2,2,-198.72316483342297,-0.2,-0.16000000000000003,-256,34,0.0,0
23976,2018-03-25,NiP,Astralis,Inferno,11,16,2,2,5,7,6,9,3601,2320999,10,8,11,16,2,-266.92481330648116,-0.30000000000000004,-0.2666666666666667,-6,2,0.18181818181818182,0
23977,2018-03-25,Complexity,OpTic,Inferno,13,16,2,1,9,6,4,10,3598,2321241,52,48,1,2,2,72.31218331799687,0.19999999999999996,0.13333333333333336,20,4,0.375,0
23978,2018-03-25,Complexity,OpTic,Cobblestone,13,16,2,2,4,10,9,6,3598,2321241,52,48,1,2,2,33.7465175765044,0.0,0.09999999999999998,20,4,0.3333333333333333,0
23979,2018-03-25,Renegades,Luminosity,Inferno,16,12,1,1,7,8,9,4,3598,2321264,11,34,2,1,1,122.18080416051271,0.30000000000000004,0.033333333333333326,64,-23,0.8333333333333334,1
23980,2018-03-25,Renegades,Luminosity,Cache,16,14,1,2,8,7,8,7,3598,2321264,11,34,2,1,1,143.36957247705323,0.4,0.033333333333333326,64,-23,0.8571428571428571,1
23981,2018-03-25,Heroic,EURONICS,Train,9,16,2,1,8,7,1,9,3597,2321233,13,98,2,1,1,-64.77271915502047,-0.4,-0.20000000000000007,180,-85,0.3333333333333333,1
23982,2018-03-25,NRG,Torqued,Mirage,16,13,1,1,8,7,8,6,3598,2321242,25,27,2,0,1,208.58258194751397,0.4,-0.06666666666666665,305,-2,0.25,1
23983,2018-03-25,Complexity,OpTic,Mirage,16,11,1,2,8,4,8,7,3598,2321241,52,48,1,2,2,-1.3519138429567192,-0.09999999999999998,0.06666666666666665,20,4,0.3,0
23984,2018-03-25,Virtus.pro,mousesports,Cobblestone,16,2,1,2,3,0,13,2,3494,2321094,18,6,1,2,2,-77.9961218809924,0.0,-0.033333333333333326,63,12,0.1111111111111111,0
23985,2018-03-25,Izako Boars,Wind and Rain,Inferno,16,5,1,2,5,1,11,4,3638,2321257,165,75,2,0,1,-139.1462913540165,-0.4,-0.21666666666666667,214,90,0.5,1
23986,2018-03-25,Virtus.pro,mousesports,Train,14,16,2,1,7,8,7,8,3494,2321094,18,6,1,2,2,-102.93070664111019,-0.09999999999999998,-0.06666666666666665,63,12,0.1,0
23987,2018-03-25,Heroic,EURONICS,Nuke,16,2,1,1,13,2,3,0,3597,2321233,13,98,2,1,1,-26.875100259767578,-0.19999999999999996,-0.13333333333333341,180,-85,0.5,1
23988,2018-03-25,Tricked,Imperial,Inferno,5,16,2,1,2,13,3,3,3599,2321067,54,35,5,16,2,-227.98679742562945,-0.30000000000000004,-0.30000000000000004,232,19,0.0,0
23989,2018-03-25,Valiance,Heroic,Train,16,9,1,2,5,5,11,4,3597,2321255,53,13,2,0,1,26.414616732724653,0.30000000000000004,0.13333333333333341,-77,40,0.5,1
23990,2018-03-25,Valiance,Heroic,Inferno,16,6,1,2,5,2,11,4,3597,2321255,53,13,2,0,1,55.98641728413827,0.4,0.16666666666666674,-77,40,1.0,1
23991,2018-03-25,Wind and Rain,Epiphany Bolt,Mirage,12,16,2,2,5,8,7,8,3638,2321253,75,160,12,16,2,65.77715145703792,0.275,0.30357142857142855,13,-85,0.5,0
23992,2018-03-25,Izako Boars,Wind and Rain,Train,16,4,1,1,12,3,4,1,3638,2321257,165,75,2,0,1,-75.98089757770526,-0.09999999999999998,-0.17575757575757578,213,90,1.0,1
23993,2018-03-25,L'arrosoir,Izako Boars,Overpass,20,22,2,2,5,10,10,5,3638,2321252,51,165,20,22,2,62.65052881141537,-0.3,-0.26666666666666666,-235,-114,0.5,0
23994,2018-03-25,BIG,Kinguin,Cobblestone,9,16,2,1,8,7,1,9,3469,2321201,23,84,9,16,2,280.07696441470557,0.49999999999999994,0.4000000000000001,130,-61,0.5,0
23995,2018-03-25,XPC,Bpro,Mirage,0,16,2,2,0,1,0,15,3631,2321243,110,81,0,2,2,-173.69744825953921,-0.3,-0.4,-190,29,0.0,0
23996,2018-03-25,XPC,Bpro,Cobblestone,1,16,2,1,1,14,0,2,3631,2321243,110,81,0,2,2,-190.91117291117325,-0.39999999999999997,-0.4128205128205128,-190,29,0.0,0
23997,2018-03-25,fnatic,NiP,Mirage,16,13,1,1,5,10,11,3,3601,2320997,3,10,16,13,1,-22.648588549453734,-0.09999999999999998,-0.033333333333333326,-9,-7,0.875,1
23998,2018-03-25,Space Soldiers,North,Inferno,16,8,1,1,8,7,8,1,3597,2321254,12,14,2,1,1,-60.15410538663127,-0.20000000000000007,0.033333333333333326,-306,-2,1.0,1
23999,2018-03-25,Space Soldiers,North,Nuke,11,16,2,1,9,6,2,10,3597,2321254,12,14,2,1,1,-22.668412389997684,-0.10000000000000009,0.09999999999999998,-306,-2,1.0,1
24000,2018-03-25,NiP,fnatic,Overpass,7,16,2,1,3,12,4,4,3601,2320996,10,3,7,16,2,-11.434473751384985,0.0,0.033333333333333326,9,7,0.125,0
24001,2018-03-25,Space Soldiers,North,Cobblestone,19,16,1,2,6,9,9,6,3597,2321254,12,14,2,1,1,11.416468010356311,-0.10000000000000009,0.13333333333333341,-306,-2,1.0,1
24002,2018-03-24,PRIDE,Nexus,Cache,16,11,1,1,10,5,6,6,3638,2321170,70,63,16,11,1,-288.6206350257062,-0.5,-0.5,-104,7,0.5,1
24003,2018-03-24,STREAMLINE,Taboo,Cache,16,10,1,1,7,8,9,2,3485,2321055,131,214,2,1,1,177.01544829417094,0.09999999999999998,0.35000000000000003,-55,-83,0.5,1
24004,2018-03-24,STREAMLINE,Taboo,Mirage,14,16,2,2,4,11,10,5,3485,2321055,131,214,2,1,1,193.98988541661834,0.2,0.3948717948717949,-55,-83,1.0,1
24005,2018-03-24,AGO,TYLOO,Inferno,14,16,2,2,9,6,5,10,3625,2320953,21,24,0,2,2,55.13720617156673,0.0,0.09999999999999998,188,-3,0.0,0
24006,2018-03-24,AGO,TYLOO,Cache,18,22,2,2,9,6,6,9,3625,2320953,21,24,0,2,2,18.101089098328202,0.0,0.06666666666666665,188,-3,0.0,0
24007,2018-03-24,Control,R!OT,Train,11,16,2,2,3,9,8,7,3485,2321053,139,150,0,2,2,-111.68440744846134,-0.09999999999999998,-0.2149425287356322,1,-11,0.5,0
24008,2018-03-24,Control,R!OT,Cache,8,16,2,1,3,12,5,4,3485,2321053,139,150,0,2,2,-133.73814663736334,-0.19999999999999996,-0.23333333333333334,1,-11,0.0,0
24009,2018-03-24,Ground Zero,MC,Inferno,8,16,2,1,5,10,3,6,3485,2321056,174,250,1,2,2,35.294458032892635,0.0,-0.033333333333333326,196,-76,1.0,0
24010,2018-03-24,DreamEaters,Bpro,Train,12,16,2,2,6,7,6,9,3638,2321171,100,81,12,16,2,-176.57488690758896,-0.3,-0.09999999999999998,97,19,0.5,0
24011,2018-03-24,Ground Zero,MC,Cache,9,16,2,1,7,8,2,8,3485,2321056,174,250,1,2,2,0.05485450105243217,-0.09999999999999998,-0.033333333333333326,196,-76,0.5,0
24012,2018-03-24,Ground Zero,MC,Mirage,16,11,1,2,11,1,5,10,3485,2321056,174,250,1,2,2,-31.95019778516189,-0.3,-0.06666666666666665,196,-76,0.3333333333333333,0
24013,2018-03-24,MVP PK,Spirit,Nuke,8,16,2,2,3,6,5,10,3625,2320954,29,28,0,2,2,185.62396558641626,0.5,0.43333333333333335,-221,1,0.5,0
24014,2018-03-24,ROAR,GOSU,Mirage,10,16,2,2,2,9,8,7,3629,2321134,176,158,10,16,2,-105.37578289978546,-0.39999999999999997,-0.16666666666666669,-41,18,0.5,0
24015,2018-03-24,MVP PK,Spirit,Mirage,14,16,2,2,8,7,6,9,3625,2320954,29,28,0,2,2,137.98757020082735,0.39999999999999997,0.3666666666666667,-221,1,0.0,0
24016,2018-03-24,GrayToad,ROAR,Mirage,5,16,2,2,4,2,1,14,3629,2321131,263,176,5,16,2,111.98046616335091,0.1333333333333333,0.033333333333333326,-36,87,0.5,0
24017,2018-03-24,C4,Isurus,Inferno,11,16,2,2,5,7,6,9,3621,2320781,232,55,0,2,2,-147.07943667748918,-0.5,-0.23333333333333328,-214,177,0.0,0
24018,2018-03-24,Spirit,BOOT-d[S],Mirage,16,5,1,1,13,2,3,3,3625,2320952,28,65,2,0,1,80.21835242321436,-0.09999999999999998,0.0,294,-37,0.5,1
24019,2018-03-24,Spirit,BOOT-d[S],Cobblestone,16,7,1,2,3,5,13,2,3625,2320952,28,65,2,0,1,104.95851732607775,0.09999999999999998,0.033333333333333326,294,-37,1.0,1
24020,2018-03-24,Legacy,Control,Train,16,9,1,1,10,5,6,4,3485,2321051,161,139,2,0,1,150.12520818247685,-0.10000000000000003,0.1333333333333333,107,22,1.0,1
24021,2018-03-24,Legacy,Control,Cache,16,6,1,2,4,3,12,3,3485,2321051,161,139,2,0,1,169.09894539393008,0.0,0.16666666666666669,107,22,1.0,1
24022,2018-03-24,TeamOne,Luminosity,Overpass,8,16,2,2,5,4,3,12,3596,2321205,20,34,8,16,2,-55.146918360241216,0.29999999999999993,-0.033333333333333326,64,-14,0.5,0
24023,2018-03-24,Legacy,R!OT,Inferno,16,12,1,1,8,7,8,5,3485,2321048,161,150,2,1,1,14.391742004924481,-0.4,-0.06666666666666665,110,11,0.5,1
24024,2018-03-24,Legacy,R!OT,Cache,20,22,2,2,8,7,7,8,3485,2321048,161,150,2,1,1,45.06697119475143,-0.30000000000000004,-0.033333333333333326,110,11,1.0,1
24025,2018-03-24,Legacy,R!OT,Mirage,16,11,1,1,11,4,5,7,3485,2321048,161,150,2,1,1,72.9392740248361,-0.20000000000000007,-0.033333333333333326,110,11,1.0,1
24026,2018-03-24,C4,Isurus,Nuke,14,16,2,2,8,7,6,9,3621,2320781,232,55,0,2,2,-166.28804696633483,-0.6000000000000001,-0.2666666666666666,-214,177,0.0,0
24027,2018-03-24,HellRaisers,FaZe,Cache,16,8,1,2,3,6,13,2,3494,2321157,17,1,16,8,1,-37.53722529759034,0.0,-0.06666666666666665,-7,16,0.5,1
24028,2018-03-24,x-kom,Virtus.pro,Mirage,2,16,2,2,0,3,2,13,3494,2321158,108,18,2,16,2,-178.05402063546398,0.19999999999999996,0.0,-199,90,0.5,0
24029,2018-03-24,Swole Patrol,Etherian,Train,16,8,1,2,8,1,8,7,3470,2321115,66,74,16,8,1,261.92950583619836,0.8,0.39999999999999997,230,-8,1.0,1
24030,2018-03-24,Complexity,Renegades,Cobblestone,16,10,1,1,12,3,4,7,3602,2321188,52,11,16,10,1,-113.05427179936873,-0.5,0.033333333333333326,17,41,0.2222222222222222,1
24031,2018-03-24,GODSENT,Valiance,Inferno,16,11,1,1,6,9,10,2,3623,2320885,22,53,2,0,1,36.977731050678585,-0.30000000000000004,-0.20000000000000007,-220,-31,1.0,1
24032,2018-03-24,GODSENT,Valiance,Mirage,16,8,1,2,4,5,12,3,3623,2320885,22,53,2,0,1,65.58475773329724,-0.20000000000000007,-0.16666666666666663,-220,-31,1.0,1
24033,2018-03-24,Windigo,Singularity,Overpass,13,16,2,2,5,9,8,7,3550,2321202,32,44,1,2,2,85.90893865921203,0.09999999999999998,0.19999999999999996,131,-12,1.0,0
24034,2018-03-24,PRIDE,Bpro,Inferno,8,16,2,1,7,8,1,8,3638,2321215,70,81,8,16,2,-309.9832538228202,-0.5,-0.4666666666666667,-152,-11,0.5,0
24035,2018-03-24,PRIDE,Nexus,Inferno,20,22,2,1,5,10,10,5,3638,2321225,70,63,1,2,2,-239.43340338645135,-0.4,-0.4666666666666667,-103,7,1.0,0
24036,2018-03-24,OpTic,Luminosity,Nuke,16,9,1,2,4,6,12,3,3602,2321191,48,34,16,9,1,69.55811800099673,0.09999999999999998,0.033333333333333326,60,14,1.0,1
24037,2018-03-24,Mystical,TRS,Inferno,11,16,2,1,9,6,2,10,3640,2321169,147,164,1,2,2,28.448110985918902,0.0,0.0,-2,-17,0.5,0
24038,2018-03-24,Mystical,TRS,Cache,16,13,1,1,5,10,11,3,3640,2321169,147,164,1,2,2,-6.166216996936782,-0.3333333333333333,-0.3333333333333333,-2,-17,0.0,0
24039,2018-03-24,Mystical,TRS,Cobblestone,15,19,2,2,4,11,11,4,3640,2321169,147,164,1,2,2,-37.59834704557943,-0.5,-0.5,-2,-17,0.0,0
24040,2018-03-24,AZIO,Ghost,Mirage,11,16,2,2,1,11,10,5,3596,2321232,128,87,11,16,2,-104.80392374077951,0.2,0.26666666666666666,-152,41,0.5,0
24041,2018-03-24,Envy,NiP,Inferno,16,13,1,2,6,8,10,5,3601,2320995,30,10,16,13,1,-65.53902970418085,0.0,-0.1333333333333333,-146,20,1.0,1
24042,2018-03-24,Luminosity,Swole Patrol,Train,16,4,1,2,4,1,12,3,3596,2321224,34,66,16,4,1,-90.19553977139662,-0.5,-0.16666666666666663,45,-32,0.5,1
24043,2018-03-24,OpTic,RONIN,Mirage,16,6,1,2,6,1,10,5,3596,2321223,48,90,16,6,1,274.86620471329,0.6,0.4666666666666667,343,-42,0.5,1
24044,2018-03-24,Most Wanted,Swole Patrol,Overpass,8,16,2,2,1,8,7,8,3596,2321222,93,66,8,16,2,-272.18441821239844,-0.9,-0.5666666666666667,-238,27,0.0,0
24045,2018-03-24,NiP,Envy,Cache,16,4,1,1,11,4,5,0,3601,2320994,10,30,16,4,1,27.57325617797642,-0.2,0.09999999999999998,146,-20,0.0,1
24046,2018-03-24,Dignitas,Bravado,Mirage,16,6,1,1,10,5,6,1,3596,2321219,103,77,16,6,1,-66.03125206875416,-0.2,-0.36666666666666664,-75,26,0.0,1
24047,2018-03-24,BIG,Red Reserve,Cobblestone,7,16,2,1,4,11,3,5,3469,2321200,23,40,7,16,2,299.7865791457093,0.3,0.33333333333333337,199,-17,0.5,0
24048,2018-03-24,PRIDE,Nexus,Cache,16,9,1,1,10,5,6,4,3638,2321225,70,63,1,2,2,-252.31557042086456,-0.5,-0.5,-103,7,0.5,0
24049,2018-03-24,PRIDE,Nexus,Mirage,5,16,2,2,0,6,5,10,3638,2321225,70,63,1,2,2,-264.4516047231248,-0.5,-0.5333333333333333,-103,7,0.3333333333333333,0
24050,2018-03-24,Torqued,Dignitas,Train,16,4,1,1,11,4,5,0,3596,2321231,27,103,16,4,1,124.70859203984264,-0.10000000000000003,0.4666666666666666,-53,-76,0.5,1
24051,2018-03-24,Windigo,GoldenGitte,Cache,13,16,2,2,5,9,8,7,3595,2321229,32,95,13,16,2,189.26850007586336,0.19999999999999996,0.16666666666666663,464,-63,1.0,0
24052,2018-03-24,HOLLYWOOD,Windigo,Overpass,9,16,2,1,6,9,3,7,3595,2321208,119,32,9,16,2,-154.12530595607382,0.19999999999999996,-0.06666666666666665,-411,87,0.5,0
24053,2018-03-24,EURONICS,weneeddollars,Cobblestone,19,16,1,2,8,7,7,8,3595,2321230,98,56,19,16,1,276.99749327537165,0.6,0.7666666666666667,274,42,0.5,1
24054,2018-03-24,Windigo,Singularity,Inferno,14,16,2,1,6,9,8,7,3550,2321202,32,44,1,2,2,31.542443633526318,-0.09999999999999998,0.19999999999999996,133,-12,0.8571428571428571,0
24055,2018-03-24,Windigo,Singularity,Cache,16,9,1,1,9,6,7,3,3550,2321202,32,44,1,2,2,-3.3547673792043042,-0.09999999999999998,0.1333333333333333,133,-12,0.75,0
24056,2018-03-24,Nexus,DreamEaters,Cobblestone,16,7,1,1,8,7,8,0,3638,2321214,63,100,16,7,1,136.67182152498663,0.3,0.23333333333333328,-142,-37,1.0,1
24057,2018-03-24,Valiance,Nemiga,Mirage,16,11,1,1,10,5,6,6,3595,2321211,53,72,16,11,1,380.96559888462116,0.30000000000000004,0.2666666666666666,-53,-19,1.0,1
24058,2018-03-24,EURONICS,HEY,Nuke,16,5,1,2,5,1,11,4,3595,2321207,98,129,16,5,1,302.30042679146663,0.19999999999999996,0.3666666666666667,270,-31,0.5,1
24059,2018-03-24,Bpro,L'arrosoir,Inferno,16,2,1,2,3,0,13,2,3595,2321210,81,51,16,2,1,166.89134320210997,0.7,0.5666666666666667,204,30,0.5,1
24060,2018-03-24,FlipSid3,weneeddollars,Train,8,16,2,2,2,7,6,9,3595,2321226,79,56,8,16,2,-57.352306767536675,0.4,0.25,15,23,0.5,0
24061,2018-03-24,Asterion,Enyoy,Inferno,10,16,2,1,6,9,4,7,3595,2321209,64,118,10,16,2,-233.34409305645204,-0.6,-0.26666666666666666,9,-54,0.5,0
24062,2018-03-24,GoldenGitte,Imperial,Overpass,16,7,1,2,7,1,9,6,3595,2321213,95,35,16,7,1,-252.2777113072275,-0.30000000000000004,-0.31333333333333335,-242,60,0.5,1
24063,2018-03-24,Valiance,AVANGAR,Mirage,16,14,1,2,8,7,8,7,3595,2321228,53,26,16,14,1,44.347319414861204,0.20000000000000007,0.033333333333333326,-95,27,0.75,1
24064,2018-03-24,Bpro,Enyoy,Train,16,10,1,1,9,6,7,4,3595,2321227,81,118,16,10,1,45.901571190471486,0.20000000000000007,0.046666666666666634,182,-37,0.5,1
24065,2018-03-23,Etherian,TeamOne,Mirage,19,17,1,2,11,4,4,11,3632,2321162,74,20,2,1,1,-114.06397308363103,-0.49999999999999994,-0.2181818181818182,-338,54,0.5,1
24066,2018-03-23,SCARZ Absolute,TYLOO,Cache,1,16,2,1,1,14,0,2,3625,2320949,138,24,0,2,2,-407.9042050604503,-0.29999999999999993,-0.3,-350,114,0.0,0
24067,2018-03-23,Etherian,TeamOne,Cache,19,16,1,1,5,10,10,5,3632,2321162,74,20,2,1,1,-71.92014337213914,-0.3,-0.15000000000000002,-338,54,1.0,1
24068,2018-03-23,Etherian,TeamOne,Overpass,5,16,2,2,0,6,5,10,3632,2321162,74,20,2,1,1,-33.38907376902171,-0.2,-0.09230769230769231,-338,54,1.0,1
24069,2018-03-23,Complexity,Cloud9,Mirage,11,16,2,2,6,6,5,10,3362,2319555,52,2,11,16,2,-161.51435368538546,-0.20000000000000007,-0.19999999999999996,97,50,0.3333333333333333,0
24070,2018-03-23,Yeah,C4,Nuke,22,20,1,1,10,5,5,10,3637,2321185,181,232,2,1,1,203.8004880118351,0.6000000000000001,0.2666666666666666,63,-51,0.6,1
24071,2018-03-23,Yeah,C4,Cache,16,12,1,1,8,7,8,5,3637,2321185,181,232,2,1,1,218.922567079097,0.6000000000000001,0.29999999999999993,63,-51,0.6666666666666666,1
24072,2018-03-23,Yeah,C4,Train,14,16,2,1,8,7,6,9,3637,2321185,181,232,2,1,1,233.0624769571641,0.6000000000000001,0.33333333333333337,63,-51,0.7142857142857143,1
24073,2018-03-23,BOOT-d[S],Flash,Cobblestone,9,16,2,1,4,11,5,5,3625,2320950,65,125,2,1,1,-63.159038889557905,-0.5,-0.1333333333333333,65,-60,0.5,1
24074,2018-03-23,SCARZ Absolute,TYLOO,Inferno,4,16,2,1,4,11,0,5,3625,2320949,138,24,0,2,2,-413.4861621164455,-0.39999999999999997,-0.3333333333333333,-350,114,0.0,0
24075,2018-03-23,Lynn Vision,JSBF,Train,16,10,1,1,5,10,11,0,3629,2321130,299,261,16,10,1,-143.9037582727849,0.1,0.1,56,38,0.5,1
24076,2018-03-23,mousesports,x-kom,Train,16,9,1,2,7,3,9,6,3494,2321080,6,108,16,9,1,312.2224013541195,0.20000000000000007,0.16666666666666663,135,-102,1.0,1
24077,2018-03-23,HellRaisers,Dark Tigers,Cobblestone,16,9,1,1,7,8,9,1,3494,2321081,17,148,16,9,1,338.2662075776507,0.06666666666666671,0.2,366,-131,0.5,1
24078,2018-03-23,BOOT-d[S],Flash,Cache,16,7,1,2,6,2,10,5,3625,2320950,65,125,2,1,1,-25.405119094289148,-0.29999999999999993,-0.09999999999999998,65,-60,1.0,1
24079,2018-03-23,BOOT-d[S],Flash,Mirage,16,6,1,1,11,4,5,2,3625,2320950,65,125,2,1,1,8.930617424616685,-0.09999999999999998,-0.06666666666666665,65,-60,1.0,1
24080,2018-03-23,Ghost,NRG,Cobblestone,4,16,2,2,1,4,3,12,3362,2319553,87,25,4,16,2,-325.90112539674897,-0.5,-0.36666666666666664,-162,62,0.8,0
24081,2018-03-23,subtLe,AZIO,Cache,16,4,1,2,4,1,12,3,3470,2321197,113,128,16,4,1,-92.68521258813166,-0.10000000000000003,-0.29333333333333333,-18,-15,0.0,1
24082,2018-03-23,Renegades,OpTic,Mirage,16,19,2,2,7,8,8,7,3362,2319548,11,48,16,19,2,40.502736099073445,0.30000000000000004,0.0,2,-37,1.0,0
24083,2018-03-23,Most Wanted,BlackOut,Inferno,6,16,2,1,2,13,4,3,3632,2321163,93,88,2,1,1,-69.90040509378332,-0.3,-0.36666666666666664,-50,5,0.5,1
24084,2018-03-23,Most Wanted,BlackOut,Nuke,16,10,1,2,10,1,6,9,3632,2321163,93,88,2,1,1,-31.54782112812336,-0.033333333333333354,-0.16666666666666666,-50,5,1.0,1
24085,2018-03-23,Rogue,Liquid,Overpass,10,16,2,2,5,6,5,10,3362,2319550,45,4,10,16,2,-108.64487350119316,0.20000000000000007,0.1333333333333333,-229,41,0.0,0
24086,2018-03-23,x-kom,mousesports,Mirage,9,16,2,2,4,6,5,10,3494,2321147,108,6,9,16,2,-321.32195108724454,-0.30000000000000004,-0.19999999999999996,-135,102,0.5,0
24087,2018-03-23,Luminosity,eUnited,Cobblestone,16,6,1,2,4,3,12,3,3602,2321037,34,47,16,6,1,-66.08177273477258,-0.09999999999999998,-0.16666666666666663,-73,-13,0.8571428571428571,1
24088,2018-03-23,OpTic,Renegades,Train,8,16,2,2,2,7,6,9,3362,2319549,48,11,8,16,2,-4.789103802926547,-0.10000000000000009,0.0,-2,37,0.3333333333333333,0
24089,2018-03-23,Liquid,Rogue,Inferno,16,14,1,2,6,9,10,5,3362,2319551,4,45,16,14,1,130.9522012426819,0.0,-0.06666666666666665,229,-41,0.3333333333333333,1
24090,2018-03-23,subtLe,Mythic,Mirage,16,10,1,2,9,2,7,8,3470,2321195,113,97,16,10,1,-136.02550355366952,0.10000000000000003,-0.0641025641025641,-197,16,0.5,1
24091,2018-03-23,FURIA,Virtue,Cache,16,13,1,2,5,9,11,4,3637,2321183,198,194,2,0,1,184.56478431156984,0.30000000000000004,0.20000000000000007,382,4,0.7142857142857143,1
24092,2018-03-23,FURIA,Virtue,Train,16,5,1,1,12,3,4,2,3637,2321183,198,194,2,0,1,201.00276101246436,0.30000000000000004,0.2333333333333334,382,4,0.75,1
24093,2018-03-23,Mask Off,Grizzlys,Inferno,16,10,1,1,10,5,6,5,3470,2321064,92,89,16,10,1,31.688085801680472,-0.5,-0.4,-20,3,0.5,1
24094,2018-03-23,subtLe,CheckSix,Train,3,16,2,2,0,4,3,12,3470,2321196,113,116,3,16,2,-103.76895061222899,0.5,0.2962962962962963,27,-3,0.5,0
